SITE_CODE,SWN,LONGITUDE,LATITUDE,WSE_m,year,date_long
396154N1217391W001,20N02E09G001M,-121.73899999999999,39.6155,31.668720000000004,2017.0,2017-10-12 12:00:00
403290N1224263W001,29N05W33A005M,-122.426,40.329,150.802848,2017.0,2017-10-12 12:00:00
403446N1222951W001,29N04W27A001M,-122.295,40.3446,114.492024,2017.0,2017-10-12 12:00:00
380313N1209362W001,,-120.936,38.0313,11.490960000000001,2017.0,2017-10-12 12:00:00
403305N1222805W001,29N04W35B001M,-122.281,40.3306,138.662664,2017.0,2017-10-12 12:00:00
399215N1221588W001,24N03W24E001M,-122.15899999999999,39.9215,55.482744000000004,2017.0,2017-10-12 12:00:00
403453N1223316W001,29N04W28D001M,-122.33200000000001,40.3454,121.962672,2017.0,2017-10-12 12:00:00
403290N1224261W001,29N05W33A004M,-122.426,40.329,149.99512800000002,2017.0,2017-10-12 12:00:00
396158N1218221W001,20N01E02H003M,-121.822,39.6158,29.023056,2017.0,2017-10-12 12:00:00
396066N1217586W001,20N02E09L001M,-121.759,39.6066,33.506664,2017.0,2017-10-12 12:00:00
403664N1223984W001,29N05W14L001M,-122.398,40.3664,138.57732,2017.0,2017-10-12 12:00:00
380362N1209379W001,,-120.93799999999999,38.0362,-6.989064,2017.0,2017-10-12 12:00:00
399216N1224473W001,24N05W20K001M,-122.447,39.9216,175.01616,2017.0,2017-10-12 12:00:00
403290N1224259W001,29N05W33A003M,-122.426,40.329,148.882608,2017.0,2017-10-12 12:00:00
396064N1217695W001,20N02E08H003M,-121.77,39.6064,33.537144000000005,2017.0,2017-10-12 12:00:00
403677N1223119W001,29N04W15E002M,-122.31200000000001,40.3677,119.27128800000001,2017.0,2017-10-12 12:00:00
403779N1224376W001,29N05W09L001M,-122.43799999999999,40.3779,147.93468000000001,2017.0,2017-10-12 12:00:00
341006N1177096W001,,-117.71,34.1006,318.87261600000005,2017.0,2017-10-12 12:00:00
403886N1223902W001,29N05W11A002M,-122.39,40.3885,138.025632,2017.0,2017-10-12 12:00:00
401140N1222322W001,26N03W08N001M,-122.23200000000001,40.114000000000004,76.163424,2017.0,2017-10-12 12:00:00
403908N1222878W001,29N04W02P001M,-122.288,40.3908,117.96979200000001,2017.0,2017-10-12 12:00:00
403929N1222944W001,29N04W03R002M,-122.294,40.3929,118.548912,2017.0,2017-10-12 12:00:00
396097N1218487W001,20N01E10C002M,-121.84899999999999,39.6097,30.678120000000003,2017.0,2017-10-12 12:00:00
395435N1216466W001,20N03E33L001M,-121.647,39.5436,34.116264,2017.0,2017-10-12 12:00:00
396339N1217845W001,21N02E32E001M,-121.78399999999999,39.6338,35.091624,2017.0,2017-10-12 12:00:00
403290N1224256W001,29N05W33A001M,-122.426,40.329,148.821648,2017.0,2017-10-12 12:00:00
398260N1221876W001,23N03W22Q001M,-122.18799999999999,39.826,46.960536,2017.0,2017-10-12 12:00:00
398389N1221442W001,23N03W24A002M,-122.14399999999999,39.8389,40.916352,2017.0,2017-10-12 12:00:00
398392N1221430W001,23N03W24A003M,-122.14299999999999,39.8392,42.836592,2017.0,2017-10-12 12:00:00
393772N1220298W001,18N02W36B001M,-122.03,39.3772,18.8976,2017.0,2017-10-12 12:00:00
396820N1217970W003,21N02E18C003M,-121.79700000000001,39.681999999999995,49.0728,2017.0,2017-10-12 12:00:00
396820N1217970W002,21N02E18C002M,-121.79700000000001,39.681999999999995,32.132016,2017.0,2017-10-12 12:00:00
396820N1217970W001,21N02E18C001M,-121.79700000000001,39.681999999999995,31.930848000000005,2017.0,2017-10-12 12:00:00
392439N1221540W001,16N03W14H002M,-122.154,39.2438,17.48028,2017.0,2017-10-12 12:00:00
396654N1218780W001,21N01E21C001M,-121.87799999999999,39.6655,28.632912,2017.0,2017-10-12 12:00:00
396568N1217818W001,21N02E20P001M,-121.78200000000001,39.6568,32.409384,2017.0,2017-10-12 12:00:00
398527N1222610W001,23N04W13G001M,-122.26100000000001,39.8527,63.188088,2017.0,2017-10-12 12:00:00
396528N1218526W001,21N01E27B001M,-121.853,39.6528,29.151072000000003,2017.0,2017-10-12 12:00:00
395891N1217303W001,20N02E15H001M,-121.73,39.5891,31.321248000000004,2017.0,2017-10-12 12:00:00
403290N1224257W001,29N05W33A002M,-122.426,40.329,147.754848,2017.0,2017-10-12 12:00:00
398623N1221536W001,23N03W12L001M,-122.154,39.8623,50.673,2017.0,2017-10-12 12:00:00
395446N1216873W001,20N03E31M001M,-121.68700000000001,39.5446,33.198816,2017.0,2017-10-12 12:00:00
396454N1218313W001,21N01E26K001M,-121.831,39.6454,26.926032000000003,2017.0,2017-10-12 12:00:00
398804N1221981W001,23N03W04H001M,-122.198,39.8804,61.081920000000004,2017.0,2017-10-12 12:00:00
398876N1223207W001,24N04W33P001M,-122.321,39.8876,69.482208,2017.0,2017-10-12 12:00:00
396422N1217994W001,21N02E30L001M,-121.79899999999999,39.6422,31.449264000000003,2017.0,2017-10-12 12:00:00
396420N1218128W001,21N01E25K001M,-121.81299999999999,39.641999999999996,29.239464000000005,2017.0,2017-10-12 12:00:00
401520N1222924W001,27N04W35E001M,-122.292,40.152,93.07677600000001,2017.0,2017-10-12 12:00:00
401512N1222608W001,27N04W36G001M,-122.26299999999999,40.1507,75.373992,2017.0,2017-10-12 12:00:00
401117N1222267W001,26N03W17B001M,-122.227,40.1116,74.868024,2017.0,2017-10-12 12:00:00
392954N1221212W001,17N02W30J002M,-122.12100000000001,39.2954,14.730984,2017.0,2017-10-12 12:00:00
402828N1223185W001,28N04W16G001M,-122.318,40.2829,124.138944,2017.0,2017-10-12 12:00:00
401328N1222688W001,26N04W01L001M,-122.26899999999999,40.1328,69.5706,2017.0,2017-10-12 12:00:00
403036N1223221W001,28N04W04P001M,-122.323,40.3041,125.772672,2017.0,2017-10-12 12:00:00
396511N1218607W001,21N01E27D001M,-121.861,39.6511,28.815792000000002,2017.0,2017-10-12 12:00:00
400770N1222590W001,26N04W25J001M,-122.259,40.077,81.826608,2017.0,2017-10-12 12:00:00
342389N1164156W001,02N05E24P001S,-116.416,34.2389,914.2567440000001,2017.0,2017-10-12 12:00:00
380402N1209279W001,,-120.928,38.0402,17.016984,2017.0,2017-10-12 12:00:00
395050N1217665W001,19N02E17A001M,-121.76700000000001,39.505,30.492192000000003,2017.0,2017-10-12 12:00:00
399346N1222349W001,24N03W17M001M,-122.235,39.9346,66.714624,2017.0,2017-10-12 12:00:00
403940N1222917W001,29N04W02M002M,-122.292,40.394,117.8052,2017.0,2017-10-12 12:00:00
400013N1222540W001,25N03W19N001M,-122.25399999999999,40.0013,67.418712,2017.0,2017-10-12 12:00:00
395240N1216653W001,19N03E05N002M,-121.665,39.524,35.847528000000004,2017.0,2017-10-12 12:00:00
395826N1217545W001,20N02E16P001M,-121.75399999999999,39.5831,33.811464,2017.0,2017-10-12 12:00:00
403929N1222945W001,29N04W03R003M,-122.294,40.3929,118.835424,2017.0,2017-10-12 12:00:00
400407N1222300W001,25N03W08E001M,-122.23100000000001,40.0399,69.54012,2017.0,2017-10-12 12:00:00
395892N1217304W001,20N02E15H002M,-121.73,39.5892,36.902136,2017.0,2017-10-12 12:00:00
395539N1217622W001,20N02E28N001M,-121.762,39.5539,35.762184,2017.0,2017-10-12 12:00:00
403929N1222945W004,29N04W03R006M,-122.294,40.3929,130.640328,2017.0,2017-10-12 12:00:00
404083N1225111W001,30N06W35L001M,-122.51100000000001,40.4083,185.928,2017.0,2017-10-12 12:00:00
403929N1222945W003,29N04W03R005M,-122.294,40.3929,117.58574399999999,2017.0,2017-10-12 12:00:00
394944N1217421W001,19N02E15N002M,-121.742,39.4944,30.897576000000004,2017.0,2017-10-12 12:00:00
399305N1222865W001,24N04W14N002M,-122.288,39.9297,76.876656,2017.0,2017-10-12 12:00:00
403929N1222945W002,29N04W03R004M,-122.294,40.3929,118.9482,2017.0,2017-10-12 12:00:00
379472N1210711W001,01N08E11L001M,-121.071,37.9472,-19.05,2017.0,2017-10-12 12:00:00
379381N1210983W001,01N08E16G001M,-121.098,37.9381,-15.377160000000002,2017.0,2017-10-12 12:00:00
400748N1222828W001,26N04W26K001M,-122.28299999999999,40.0748,76.041504,2017.0,2017-10-12 12:00:00
379200N1210700W001,01N08E22J001M,-121.07,37.92,-13.411200000000001,2017.0,2017-10-12 12:00:00
379367N1210944W001,01N08E16H002M,-121.094,37.9367,-23.5458,2017.0,2017-10-12 12:00:00
379316N1211665W001,01N07E14J002M,-121.166,37.9316,-17.498568,2017.0,2017-10-12 12:00:00
399346N1222344W001,24N03W17M002M,-122.234,39.9346,63.64224000000001,2017.0,2017-10-12 12:00:00
399376N1222021W001,24N03W16A001M,-122.20200000000001,39.9376,64.456056,2017.0,2017-10-12 12:00:00
366035N1204964W001,15S14E30D001M,-120.49600000000001,36.6035,-19.2024,2017.0,2017-10-12 12:10:00
388593N1214885W003,12N04E26J004M,-121.48899999999999,38.8593,5.961888,2017.0,2017-10-12 12:15:00
365881N1204963W001,15S14E31D001M,-120.49600000000001,36.5876,-33.43656,2017.0,2017-10-12 12:20:00
388593N1214885W002,12N04E26J003M,-121.48899999999999,38.8593,1.075944,2017.0,2017-10-12 12:20:00
388593N1214885W001,12N04E26J002M,-121.48899999999999,38.8593,0.768096,2017.0,2017-10-12 12:25:00
365820N1204976W001,15S13E36H002M,-120.49799999999999,36.582,-22.86,2017.0,2017-10-12 12:31:00
365750N1204966W001,15S14E31N003M,-120.49700000000001,36.575,-4.38912,2017.0,2017-10-12 12:45:00
389883N1214883W001,13N04E11J001M,-121.488,38.9883,12.045696000000001,2017.0,2017-10-12 12:45:00
389857N1214880W004,13N04E11R005M,-121.488,38.9857,14.316456,2017.0,2017-10-12 12:50:00
389857N1214880W001,13N04E11R002M,-121.488,38.9857,13.22832,2017.0,2017-10-12 12:55:00
389857N1214880W002,13N04E11R003M,-121.488,38.9857,12.082272000000001,2017.0,2017-10-12 13:00:00
341019N1177576W001,01S08W07G002S,-117.758,34.1019,261.676896,2017.0,2017-10-12 13:00:00
366041N1204786W001,15S14E20N001M,-120.479,36.6041,-19.2024,2017.0,2017-10-12 13:00:00
389857N1214880W003,13N04E11R004M,-121.488,38.9857,11.554967999999999,2017.0,2017-10-12 13:05:00
368244N1195449W001,13S22E02Q001M,-119.545,36.8244,126.40056,2017.0,2017-10-12 13:15:00
371871N1209707W001,09S09E03C001M,-120.971,37.1871,13.740384,2017.0,2017-10-12 13:22:00
395118N1217880W003,19N02E07K004M,-121.788,39.5118,29.961840000000002,2017.0,2017-10-12 13:30:00
389116N1215238W003,12N04E03N004M,-121.524,38.9116,10.2108,2017.0,2017-10-12 13:30:00
395118N1217880W002,19N02E07K003M,-121.788,39.5118,29.937456,2017.0,2017-10-12 13:30:00
368353N1195627W001,13S22E03B001M,-119.56299999999999,36.8353,124.8156,2017.0,2017-10-12 13:30:00
395118N1217880W001,19N02E07K002M,-121.788,39.5118,30.489144000000003,2017.0,2017-10-12 13:30:00
389117N1215238W001,12N04E03N003M,-121.524,38.9116,8.586216,2017.0,2017-10-12 13:35:00
389116N1215238W002,12N04E03N002M,-121.524,38.9116,6.562344,2017.0,2017-10-12 13:40:00
389116N1215238W001,12N04E03N001M,-121.524,38.9116,7.933944,2017.0,2017-10-12 13:45:00
368133N1196127W001,13S22E07J001M,-119.613,36.8133,102.73284000000001,2017.0,2017-10-12 14:15:00
371363N1209524W001,09S09E23L001M,-120.95200000000001,37.1363,2.2098,2017.0,2017-10-12 14:18:00
395812N1217026W001,20N02E24C001M,-121.70299999999999,39.5812,32.01924,2017.0,2017-10-12 14:24:00
366000N1203882W001,15S15E19M001M,-120.38799999999999,36.6082,33.2232,2017.0,2017-10-12 14:25:00
395812N1217026W002,20N02E24C002M,-121.70299999999999,39.5812,32.010096,2017.0,2017-10-12 14:26:00
395812N1217026W003,20N02E24C003M,-121.70299999999999,39.5812,31.997904000000002,2017.0,2017-10-12 14:28:00
340816N1177450W001,01S08W17P004S,-117.745,34.0816,267.806424,2017.0,2017-10-12 14:45:00
368053N1195199W001,13S22E13A003M,-119.52,36.8053,130.609848,2017.0,2017-10-12 14:45:00
368061N1195449W001,13S22E14B001M,-119.545,36.8061,121.39879200000001,2017.0,2017-10-12 15:00:00
373504N1184134W001,,-118.413,37.3504,1279.318752,2017.0,2017-10-12 15:12:00
396735N1218144W002,21N01E13L003M,-121.814,39.6735,32.092392000000004,2017.0,2017-10-12 15:15:00
396735N1218144W003,21N01E13L004M,-121.814,39.6735,32.144208,2017.0,2017-10-12 15:15:00
396735N1218144W001,21N01E13L002M,-121.814,39.6735,32.016192000000004,2017.0,2017-10-12 15:19:00
367989N1196102W001,13S22E18J001M,-119.61,36.7989,102.7938,2017.0,2017-10-12 15:30:00
367513N1201688W001,13S16E36R004M,-120.169,36.7513,11.719560000000001,2017.0,2017-10-12 15:45:00
341039N1177292W001,01S08W09E002S,-117.729,34.1039,317.49492000000004,2017.0,2017-10-12 16:15:00
367792N1195535W001,13S22E26D001M,-119.553,36.7792,113.89461600000001,2017.0,2017-10-12 16:45:00
341219N1176980W001,,-117.698,34.1219,382.33807200000007,2017.0,2017-10-12 17:15:00
367772N1195807W001,13S22E28B003M,-119.581,36.7772,111.087408,2017.0,2017-10-12 17:30:00
364224N1199949W001,17S18E26M001M,-119.995,36.4224,-13.039344000000002,2017.0,2017-10-12 17:52:00
364452N1200485W001,17S18E17N003M,-120.04899999999999,36.4452,3.514344,2017.0,2017-10-12 17:53:00
364591N1200135W001,17S18E09R001M,-120.014,36.4591,-10.552176,2017.0,2017-10-12 17:54:00
364727N1200229W001,17S18E09C001M,-120.023,36.4727,-9.244584,2017.0,2017-10-12 17:55:00
364782N1198471W001,17S20E06M001M,-119.84700000000001,36.4782,5.068824,2017.0,2017-10-12 17:55:00
364738N1199416W001,17S19E07A001M,-119.94200000000001,36.4738,1.93548,2017.0,2017-10-12 17:55:00
364743N1199863W001,17S18E02P001M,-119.986,36.4743,-10.344911999999999,2017.0,2017-10-12 17:55:00
364893N1200127W001,16S18E33Q001M,-120.01299999999999,36.4893,-12.697968,2017.0,2017-10-12 17:55:00
365071N1199693W001,16S18E25M001M,-119.969,36.5071,-23.128224,2017.0,2017-10-12 17:56:00
335069N1176425W001,08S07W06H004S,-117.64299999999999,33.5069,31.437072,2017.0,2017-10-12 18:00:00
367717N1196088W001,13S22E29M003M,-119.609,36.7717,99.498912,2017.0,2017-10-12 18:00:00
334686N1176782W002,,-117.678,33.4686,1.947672,2017.0,2017-10-12 18:00:00
365849N1200393W001,15S18E32E001M,-120.039,36.5849,-24.402288000000002,2017.0,2017-10-12 18:02:00
365782N1200252W001,15S18E33N001M,-120.025,36.5782,-15.349728,2017.0,2017-10-12 18:02:00
365235N1199902W001,16S18E22J001M,-119.99,36.5235,-11.00328,2017.0,2017-10-12 18:02:00
366007N1199146W001,15S19E28E001M,-119.915,36.6007,11.283696,2017.0,2017-10-12 18:03:00
366338N1199404W001,15S19E07Q001M,-119.94,36.6338,18.955512,2017.0,2017-10-12 18:06:00
367522N1196216W001,13S22E31P001M,-119.62200000000001,36.7522,96.78619200000001,2017.0,2017-10-12 18:15:00
367522N1195588W001,13S22E34R001M,-119.559,36.7522,102.15676800000001,2017.0,2017-10-12 18:45:00
339825N1175757W001,,-117.57600000000001,33.9825,167.006016,2017.0,2017-10-12 18:45:00
367525N1195518W001,13S22E35N001M,-119.552,36.7525,105.11332800000001,2017.0,2017-10-12 19:00:00
341359N1176807W001,01N08W36D001S,-117.681,34.1359,457.97724,2017.0,2017-10-12 20:45:00
335006N1176517W001,08S07W06P004S,-117.652,33.5006,25.591008,2017.0,2017-10-12 23:00:00
341997N1181632W001,,-118.163,34.1997,291.306504,2017.0,2017-10-13 00:00:00
362839N1195837W001,19S22E16A003M,-119.584,36.2839,45.99432,2017.0,2017-10-13 00:00:00
341994N1181781W001,,-118.178,34.1994,294.644064,2017.0,2017-10-13 00:00:00
341938N1181767W001,,-118.177,34.1938,295.41825600000004,2017.0,2017-10-13 00:00:00
341988N1181704W001,,-118.17,34.1988,291.93744,2017.0,2017-10-13 00:00:00
341900N1181592W001,,-118.15899999999999,34.19,286.46628000000004,2017.0,2017-10-13 00:00:00
395763N1220368W001,,-122.037,39.5763,30.23616,2017.0,2017-10-13 00:00:00
342008N1181748W001,,-118.175,34.2008,292.864032,2017.0,2017-10-13 00:00:00
341953N1181648W001,,-118.165,34.1953,290.9316,2017.0,2017-10-13 00:00:00
361303N1193665W001,21S24E03L001M,-119.367,36.1303,9.05256,2017.0,2017-10-13 00:00:00
341910N1181680W001,,-118.16799999999999,34.191,289.09060800000003,2017.0,2017-10-13 00:00:00
363601N1193320W001,18S24E13N001M,-119.33200000000001,36.3601,65.04432,2017.0,2017-10-13 00:00:00
361319N1193938W001,21S24E05H002M,-119.39399999999999,36.1319,32.766,2017.0,2017-10-13 00:00:00
363990N1191352W001,18S26E02D002M,-119.135,36.399,108.11256,2017.0,2017-10-13 00:00:00
363606N1191837W001,18S26E17L001M,-119.184,36.3606,108.38688000000002,2017.0,2017-10-13 00:00:00
367552N1203732W002,,-120.37299999999999,36.7552,-1.6733520000000002,2017.0,2017-10-13 00:00:00
371554N1202565W001,,-120.257,37.1554,-16.008096000000002,2017.0,2017-10-13 00:00:00
370545N1202066W001,,-120.20700000000001,37.0544,-18.031968,2017.0,2017-10-13 00:00:00
362756N1191545W001,19S26E16J002M,-119.154,36.2756,69.89064,2017.0,2017-10-13 00:00:00
363880N1190651W001,18S27E05J001M,-119.065,36.388000000000005,130.4544,2017.0,2017-10-13 00:00:00
361497N1195296W001,20S22E36A001M,-119.53,36.1497,28.43784,2017.0,2017-10-13 00:00:00
363993N1191028W001,17S26E36R001M,-119.103,36.3993,119.0244,2017.0,2017-10-13 00:00:00
374316N1210994W001,06S08E09E001M,-121.09899999999999,37.4314,10.98804,2017.0,2017-10-13 00:00:00
367552N1203732W002,,-120.37299999999999,36.7552,-1.6733520000000002,2017.0,2017-10-13 00:00:00
387505N1218418W001,11N01E34R001M,-121.84200000000001,38.7505,9.909048,2017.0,2017-10-13 00:00:00
361672N1195299W001,20S22E24R001M,-119.53,36.1672,0.7315200000000001,2017.0,2017-10-13 00:00:00
342437N1168301W001,,-116.83,34.2437,2060.9814,2017.0,2017-10-13 00:00:00
363864N1192834W001,18S25E05Q001M,-119.28299999999999,36.3864,64.58712,2017.0,2017-10-13 00:00:00
362985N1192201W001,19S25E01P002M,-119.22,36.2985,81.74736,2017.0,2017-10-13 00:00:00
385707N1211868W001,08N07E02N001M,-121.18700000000001,38.5707,24.006048000000003,2017.0,2017-10-13 00:00:00
362811N1192076W001,19S25E13A002M,-119.208,36.2811,77.81544000000001,2017.0,2017-10-13 00:00:00
362839N1192634W001,19S25E16A002M,-119.26299999999999,36.2839,67.57416,2017.0,2017-10-13 00:00:00
342016N1181686W001,,-118.169,34.2016,307.744368,2017.0,2017-10-13 00:00:00
362694N1195393W001,19S22E24B001M,-119.539,36.2694,41.05656,2017.0,2017-10-13 00:00:00
362250N1192248W001,20S25E02A001M,-119.225,36.225,61.8744,2017.0,2017-10-13 00:00:00
362403N1196251W001,19S22E31B003M,-119.625,36.2403,32.9184,2017.0,2017-10-13 00:00:00
361753N1196460W001,20S21E24F001M,-119.646,36.1753,-20.75688,2017.0,2017-10-13 00:00:00
364049N1194573W001,17S23E34J001M,-119.45700000000001,36.4049,58.18632,2017.0,2017-10-13 00:00:00
363856N1194443W001,18S23E02Q001M,-119.444,36.3856,52.82184000000001,2017.0,2017-10-13 00:00:00
370238N1203107W001,,-120.311,37.0237,-24.39924,2017.0,2017-10-13 00:00:00
372907N1210875W001,07S08E28R001M,-121.088,37.2907,48.009048,2017.0,2017-10-13 00:00:00
364106N1193145W001,17S24E36H003M,-119.315,36.4106,61.5696,2017.0,2017-10-13 00:00:00
372907N1210875W002,07S08E28R002M,-121.088,37.2907,48.719232000000005,2017.0,2017-10-13 00:00:00
363649N1191318W001,18S26E14E001M,-119.132,36.3649,118.68912,2017.0,2017-10-13 00:00:00
364255N1193952W001,17S24E29F001M,-119.395,36.4255,67.84848,2017.0,2017-10-13 00:00:00
362981N1196189W001,19S22E08D002M,-119.619,36.2981,8.290560000000001,2017.0,2017-10-13 00:00:00
343864N1189159W001,04N19W31E001S,-118.917,34.3864,115.2979152,2017.0,2017-10-13 00:00:00
387935N1218026W001,11N02E18N001M,-121.803,38.7935,-5.068824,2017.0,2017-10-13 00:00:00
387789N1218077W001,11N01E24R001M,-121.80799999999999,38.7789,1.426464,2017.0,2017-10-13 00:00:00
363692N1192520W001,18S25E15C001M,-119.25200000000001,36.3692,81.47304000000001,2017.0,2017-10-13 00:00:00
363839N1194041W001,18S24E07A001M,-119.404,36.3836,51.72456,2017.0,2017-10-13 00:00:00
385112N1213142W001,08N06E27N001M,-121.314,38.5112,-10.116312,2017.0,2017-10-13 00:00:00
362539N1196004W001,19S22E28D001M,-119.6,36.2539,33.19272,2017.0,2017-10-13 00:00:00
387660N1218217W001,11N01E25N001M,-121.822,38.766,-2.776728,2017.0,2017-10-13 00:00:00
343975N1188284W001,04N19W25M001S,-118.829,34.3972,157.6361592,2017.0,2017-10-13 00:00:00
361980N1193446W001,18S26E19P001M,-119.198,36.3446,101.9556,2017.0,2017-10-13 00:00:00
362481N1192609W001,19S25E28H001M,-119.26100000000001,36.2481,60.68568,2017.0,2017-10-13 00:00:00
370884N1202554W001,,-120.255,37.0884,12.841224000000002,2017.0,2017-10-13 00:00:00
387641N1217738W001,11N02E29Q002M,-121.774,38.7641,1.8227040000000003,2017.0,2017-10-13 00:00:00
396034N1222377W001,20N03W07K003M,-122.238,39.6034,26.231088000000003,2017.0,2017-10-13 00:00:00
341792N1181648W001,,-118.165,34.1792,288.43224,2017.0,2017-10-13 00:00:00
370182N1202433W001,,-120.243,37.0182,-18.382488000000002,2017.0,2017-10-13 00:00:00
363484N1194331W001,18S23E24L001M,-119.43299999999999,36.3484,34.96056,2017.0,2017-10-13 00:00:00
361219N1193946W001,21S24E08A001M,-119.395,36.1219,38.374320000000004,2017.0,2017-10-13 00:00:00
370728N1204603W001,,-120.46,37.0728,-37.12464,2017.0,2017-10-13 00:00:00
370732N1202342W001,,-120.234,37.0732,-17.257776,2017.0,2017-10-13 00:00:00
341655N1181575W001,,-118.15700000000001,34.1655,208.788,2017.0,2017-10-13 00:00:00
361681N1192067W001,20S25E24R001M,-119.20700000000001,36.1681,58.674,2017.0,2017-10-13 00:00:00
361158N1196258W001,21S22E07J001M,-119.626,36.1158,-12.405360000000002,2017.0,2017-10-13 00:00:00
361156N1195191W001,21S23E07J001M,-119.51899999999999,36.1156,26.822400000000002,2017.0,2017-10-13 00:00:00
387797N1217986W001,11N02E19N003M,-121.79899999999999,38.7797,6.851904,2017.0,2017-10-13 00:00:00
362685N1194925W001,19S23E20A001M,-119.493,36.2685,40.11168,2017.0,2017-10-13 00:00:00
343919N1188820W001,04N19W33D003S,-118.882,34.3917,142.7094936,2017.0,2017-10-13 00:00:00
387933N1217784W001,11N02E17P001M,-121.77799999999999,38.7933,-0.8351520000000001,2017.0,2017-10-13 00:00:00
385223N1213630W001,08N06E30C001M,-121.363,38.5223,-5.026152,2017.0,2017-10-13 00:00:00
387572N1218224W001,11N01E35J002M,-121.822,38.7572,2.4079200000000003,2017.0,2017-10-13 00:00:00
363391N1193316W001,18S24E25D001M,-119.33200000000001,36.3391,58.94832,2017.0,2017-10-13 00:00:00
363403N1191434W001,18S26E27B001M,-119.14299999999999,36.3403,112.59312,2017.0,2017-10-13 00:00:00
363426N1195264W001,18S23E30D001M,-119.52600000000001,36.3426,7.650480000000001,2017.0,2017-10-13 00:00:00
395467N1221971W001,20N03W33J001M,-122.197,39.5467,35.247072,2017.0,2017-10-13 00:00:00
364272N1193670W001,17S24E27D001M,-119.367,36.4272,73.70064,2017.0,2017-10-13 00:00:00
363142N1195685W001,18S22E34R001M,-119.569,36.3142,45.75048,2017.0,2017-10-13 00:00:00
385047N1213636W001,08N06E31F001M,-121.36399999999999,38.5047,-7.098792,2017.0,2017-10-13 00:00:00
363438N1191012W001,18S26E24J003M,-119.101,36.3438,112.22736,2017.0,2017-10-13 00:00:00
336485N1163777W001,06S06E17K001S,-116.37799999999999,33.6485,227.16195359999998,2017.0,2017-10-13 00:00:00
385021N1214948W001,08N04E36L001M,-121.495,38.5021,-1.124712,2017.0,2017-10-13 00:00:00
363309N1192627W001,18S25E28R001M,-119.26299999999999,36.3309,79.46136,2017.0,2017-10-13 00:00:00
335045N1176466W001,08S07W06J004S,-117.647,33.5045,28.815792000000002,2017.0,2017-10-13 03:00:00
341142N1177258W001,01S08W04L001S,-117.726,34.1142,365.44910400000003,2017.0,2017-10-13 03:30:00
339898N1176931W001,02S08W23C006S,-117.693,33.9898,173.25136799999999,2017.0,2017-10-13 05:45:00
367824N1202232W001,13S16E21J001M,-120.223,36.7824,29.084016000000002,2017.0,2017-10-13 07:00:00
374316N1210994W002,06S08E09E002M,-121.09899999999999,37.4314,15.642336,2017.0,2017-10-13 08:13:00
374316N1210994W003,06S08E09E003M,-121.09899999999999,37.4313,19.793712,2017.0,2017-10-13 08:20:00
341416N1176876W001,,-117.68799999999999,34.1416,476.44507200000004,2017.0,2017-10-13 08:45:00
341514N1176794W001,,-117.679,34.1514,568.55868,2017.0,2017-10-13 08:45:00
381272N1209322W001,,-120.932,38.1272,29.084016000000002,2017.0,2017-10-13 08:45:00
381272N1209322W002,,-120.932,38.1272,30.099,2017.0,2017-10-13 08:50:00
338227N1175073W001,,-117.507,33.8227,238.74984,2017.0,2017-10-13 08:55:00
367782N1202141W001,13S16E27C001M,-120.214,36.7782,35.180016,2017.0,2017-10-13 09:00:00
338227N1175072W001,,-117.507,33.8227,238.3536,2017.0,2017-10-13 09:02:00
381272N1209322W003,,-120.932,38.1272,32.305752,2017.0,2017-10-13 09:05:00
367707N1202141W001,13S16E27F001M,-120.214,36.7707,38.078664,2017.0,2017-10-13 09:15:00
387982N1214704W001,11N04E13R001M,-121.47,38.7982,-8.330184,2017.0,2017-10-13 09:21:00
338729N1175842W001,03S07W35B001S,-117.584,33.8729,162.0012,2017.0,2017-10-13 09:35:00
387971N1215119W001,11N04E15Q001M,-121.512,38.7971,-0.15849600000000003,2017.0,2017-10-13 09:36:00
393678N1218288W001,18N01E35L001M,-121.82799999999999,39.3674,21.308568,2017.0,2017-10-13 09:43:00
380867N1209233W001,,-120.92299999999999,38.0867,22.597872000000002,2017.0,2017-10-13 09:45:00
367780N1202232W001,13S16E28A001M,-120.223,36.778,17.958816000000002,2017.0,2017-10-13 09:45:00
334686N1176782W002,,-117.678,33.4686,1.76784,2017.0,2017-10-13 10:00:00
338940N1175929W001,03S07W23M003S,-117.59299999999999,33.894,159.53232,2017.0,2017-10-13 10:09:00
393437N1219519W001,17N01W10A001M,-121.95200000000001,39.3437,16.904208,2017.0,2017-10-13 10:11:00
388458N1215100W001,12N04E34H001M,-121.51,38.8458,7.080504,2017.0,2017-10-13 10:14:00
370173N1208999W001,10S10E32L001M,-120.9,37.0173,7.272528,2017.0,2017-10-13 10:15:00
367674N1202321W001,13S16E28L001M,-120.23200000000001,36.7674,7.598664,2017.0,2017-10-13 10:15:00
393437N1219519W002,17N01W10A002M,-121.95200000000001,39.3437,16.937736,2017.0,2017-10-13 10:20:00
393437N1219519W003,17N01W10A003M,-121.95200000000001,39.3437,18.431256,2017.0,2017-10-13 10:23:00
370173N1208999W002,10S10E32L002M,-120.9,37.0173,34.140648000000006,2017.0,2017-10-13 10:24:00
393437N1219519W004,17N01W10A004M,-121.95200000000001,39.3437,18.54708,2017.0,2017-10-13 10:25:00
370173N1208999W003,10S10E32L004M,-120.9,37.0173,35.31108,2017.0,2017-10-13 10:33:00
